
央视标清,#genre#
河南卫视,http://hdtv.haust.edu.cn/hls/hntv.m3u8
河南卫视,http://hdtv.haust.edu.cn/hls/hls80.m3u8
河南卫视,http://hdtv.haust.edu.cn/hls/hls186a464.m3u8
东南卫视,http://hdtv.haust.edu.cn/hls/dntv.m3u8
东南卫视,http://hdtv.haust.edu.cn/hls/hls74.m3u8
海南卫视,http://hdtv.haust.edu.cn/hls/lytv.m3u8
海南卫视,http://hdtv.haust.edu.cn/hls/hls71.m3u8
河北卫视,http://hdtv.haust.edu.cn/hls/hebtv.m3u8
河北卫视,http://hdtv.haust.edu.cn/hls/hls49.m3u8
河北卫视,http://hdtv.haust.edu.cn/hls/hls186a463.m3u8
江西卫视,http://hdtv.haust.edu.cn/hls/jxtv.m3u8
江西卫视,http://hdtv.haust.edu.cn/hls/hls82.m3u8
江西卫视,http://hdtv.haust.edu.cn/hls/hls186a457.m3u8
广西卫视,http://hdtv.haust.edu.cn/hls/gxtv.m3u8
广西卫视,http://hdtv.haust.edu.cn/hls/hls76.m3u8
广西卫视,http://hdtv.haust.edu.cn/hls/hls186a469.m3u8
陕西卫视,http://hdtv.haust.edu.cn/hls/sxtv.m3u8
陕西卫视,http://hdtv.haust.edu.cn/hls/hls35.m3u8
陕西卫视,http://hdtv.haust.edu.cn/hls/hls186a477.m3u8
宁夏卫视,http://hdtv.haust.edu.cn/hls/nxtv.m3u8
宁夏卫视,http://hdtv.haust.edu.cn/hls/hls34.m3u8
宁夏卫视,http://hdtv.haust.edu.cn/hls/hls186a474.m3u8
山西卫视,http://hdtv.haust.edu.cn/hls/sxrtv.m3u8
山西卫视,http://hdtv.haust.edu.cn/hls/hls86.m3u8
山西卫视,http://hdtv.haust.edu.cn/hls/hls186a465.m3u8
贵州卫视,http://hdtv.haust.edu.cn/hls/gztv.m3u8
贵州卫视,http://hdtv.haust.edu.cn/hls/hls87.m3u8
甘肃卫视,http://hdtv.haust.edu.cn/hls/gstv.m3u8
甘肃卫视,http://hdtv.haust.edu.cn/hls/hls50.m3u8
甘肃卫视,http://hdtv.haust.edu.cn/hls/hls186a480.m3u8
兵团卫视,http://hdtv.haust.edu.cn/hls/bttv.m3u8
兵团卫视,http://hdtv.haust.edu.cn/hls/hls67.m3u8
兵团卫视,http://hdtv.haust.edu.cn/hls/hls186a502.m3u8
新疆卫视,http://hdtv.haust.edu.cn/hls/xjtv.m3u8
新疆卫视,http://hdtv.haust.edu.cn/hls/hls18.m3u8
云南卫视,http://hdtv.haust.edu.cn/hls/yntv.m3u8
云南卫视,http://hdtv.haust.edu.cn/hls/hls40.m3u8
西藏卫视,http://hdtv.haust.edu.cn/hls/xztv.m3u8
西藏卫视,http://hdtv.haust.edu.cn/hls/hls114.m3u8
西藏卫视,http://hdtv.haust.edu.cn/hls/hls186a481.m3u8
厦门卫视,http://hdtv.haust.edu.cn/hls/xmtv.m3u8
厦门卫视,http://hdtv.haust.edu.cn/hls/hls160.m3u8
厦门卫视,http://hdtv.haust.edu.cn/hls/hls186a454.m3u8
内蒙古卫视,http://hdtv.haust.edu.cn/hls/nmtv.m3u8
内蒙古卫视,http://hdtv.haust.edu.cn/hls/hls111.m3u8
内蒙古卫视,http://hdtv.haust.edu.cn/hls/hls186a478.m3u8
青海卫视,http://hdtv.haust.edu.cn/hls/qhtv.m3u8
青海卫视,http://hdtv.haust.edu.cn/hls/hls101.m3u8
青海卫视,http://hdtv.haust.edu.cn/hls/hls186a475.m3u8
延边卫视,http://hdtv.haust.edu.cn/hls/hls161.m3u8
延边卫视,http://hdtv.haust.edu.cn/hls/ybtv.m3u8
农林卫视,http://hdtv.haust.edu.cn/hls/hls186a503.m3u8
三沙卫视,http://hdtv.haust.edu.cn/hls/sstv.m3u8
BTV文艺,http://hdtv.haust.edu.cn/hls/btv2.m3u8
BTV科教,http://hdtv.haust.edu.cn/hls/btv3.m3u8
BTV影视,http://hdtv.haust.edu.cn/hls/btv4.m3u8
BTV财经,http://hdtv.haust.edu.cn/hls/btv5.m3u8
BTV生活,http://hdtv.haust.edu.cn/hls/btv7.m3u8
BTV青年,http://hdtv.haust.edu.cn/hls/btv8.m3u8
BTV新闻,http://hdtv.haust.edu.cn/hls/btv9.m3u8
BTV卡酷少儿,http://hdtv.haust.edu.cn/hls/btv10.m3u8
BTV卡酷少儿,http://hdtv.haust.edu.cn/hls/jlu_bjkk.m3u8
BTV卡酷少儿,http://hdtv.haust.edu.cn/hls/hls57.m3u8
BTV冬奥纪实,http://hdtv.haust.edu.cn/hls/btv11.m3u8
沈阳新闻综合,http://hdtv.haust.edu.cn/hls/hls142.m3u8
沈阳新闻综合,http://hdtv.haust.edu.cn/hls/hls9.m3u8
CETV-1,http://hdtv.haust.edu.cn/hls/cetv1.m3u8
CETV-3,http://hdtv.haust.edu.cn/hls/cetv3.m3u8
CETV-4,http://hdtv.haust.edu.cn/hls/cetv4.m3u8
早期教育,http://hdtv.haust.edu.cn/hls/hls25.m3u8
山东教育台,http://hdtv.haust.edu.cn/hls/sdetv.m3u8
凤凰卫视,http://hdtv.haust.edu.cn/hls/fhzw.m3u8
凤凰资讯,http://hdtv.haust.edu.cn/hls/fhzx.m3u8
凤凰电影,http://hdtv.haust.edu.cn/hls/fhdy.m3u8
探索频道,http://hdtv.haust.edu.cn/hls/discovery.m3u8
Channel[V],http://hdtv.haust.edu.cn/hls/channelv.m3u8
CHC家庭影院,http://hdtv.haust.edu.cn/hls/chctv.m3u8
CHC动作电影,http://hdtv.haust.edu.cn/hls/chcatv.m3u8
星空卫视,http://hdtv.haust.edu.cn/hls/startv.m3u8
国家地理频道,http://hdtv.haust.edu.cn/hls/natlgeo.m3u8
StarSports,http://hdtv.haust.edu.cn/hls/starsports.m3u8
宜佳购物,http://hdtv.haust.edu.cn/hls/hls21.m3u8
辽宁体育,http://hdtv.haust.edu.cn/hls/hls3.m3u8
辽宁体育,http://hdtv.haust.edu.cn/hls/hls185a416.m3u8
辽宁生活,http://hdtv.haust.edu.cn/hls/hls96.m3u8
辽宁北方,http://hdtv.haust.edu.cn/hls/hls55.m3u8
辽宁都市,http://hdtv.haust.edu.cn/hls/hls88.m3u8
辽宁都市,http://hdtv.haust.edu.cn/hls/hls185a414.m3u8
辽宁影视剧,http://hdtv.haust.edu.cn/hls/hls97.m3u8
辽宁影视剧,http://hdtv.haust.edu.cn/hls/hls185a415.m3u8
辽宁教育青少,http://hdtv.haust.edu.cn/hls/hls99.m3u8
辽宁教育青少,http://hdtv.haust.edu.cn/hls/hls185a418.m3u8
辽宁公共,http://hdtv.haust.edu.cn/hls/hls185a541.m3u8
辽宁经济,http://hdtv.haust.edu.cn/hls/hls185a540.m3u8
辽宁宜家购物,http://hdtv.haust.edu.cn/hls/hls185a420.m3u8
辽宁移动电视,http://hdtv.haust.edu.cn/hls/hls185a498.m3u8
金鹰卡通,http://hdtv.haust.edu.cn/hls/jykttv.m3u8
金鹰卡通,http://hdtv.haust.edu.cn/hls/hls158.m3u8
金鹰卡通,http://hdtv.haust.edu.cn/hls/hls184a504.m3u8
快乐购,http://hdtv.haust.edu.cn/hls/hls185a507.m3u8
优漫卡通,http://hdtv.haust.edu.cn/hls/hls159.m3u8
优漫卡通,http://hdtv.haust.edu.cn/hls/hls184a505.m3u8
新动漫,http://hdtv.haust.edu.cn/hls/hls64.m3u8
IPTV少儿动画,http://hdtv.haust.edu.cn/hls/hls104.m3u8
哈哈炫动,http://hdtv.haust.edu.cn/hls/hls103.m3u8
GTV网络棋牌,http://hdtv.haust.edu.cn/hls/hls65.m3u8
GTV游戏竞技,http://hdtv.haust.edu.cn/hls/hls112.m3u8
电子体育,http://hdtv.haust.edu.cn/hls/hls24.m3u8
经典剧场,http://hdtv.haust.edu.cn/hls/hls89.m3u8
亚洲电影,http://hdtv.haust.edu.cn/hls/hls30.m3u8
热播电影,http://hdtv.haust.edu.cn/hls/hls32.m3u8
生活剧场,http://hdtv.haust.edu.cn/hls/hls37.m3u8
原声电影,http://hdtv.haust.edu.cn/hls/hls33.m3u8
家庭影院,http://hdtv.haust.edu.cn/hls/hls39.m3u8
怀旧电影,http://hdtv.haust.edu.cn/hls/hls48.m3u8
古装剧场,http://hdtv.haust.edu.cn/hls/hls54.m3u8
喜剧影院,http://hdtv.haust.edu.cn/hls/hls6.m3u8
译制片,http://hdtv.haust.edu.cn/hls/hls31.m3u8
精选,http://hdtv.haust.edu.cn/hls/hls102.m3u8
星影,http://hdtv.haust.edu.cn/hls/hls59.m3u8
纪录片,http://hdtv.haust.edu.cn/hls/hls66.m3u8
家庭理财,http://hdtv.haust.edu.cn/hls/hls19.m3u8
家庭理财,http://hdtv.haust.edu.cn/hls/hls15.m3u8
靓妆,http://hdtv.haust.edu.cn/hls/hls46.m3u8
吉视公共,http://hdtv.haust.edu.cn/hls/jlu_jsgg.m3u8
吉林都市,http://hdtv.haust.edu.cn/hls/jlu_jsds.m3u8
吉林教育,http://hdtv.haust.edu.cn/hls/jlu_jljy.m3u8
吉视综艺,http://hdtv.haust.edu.cn/hls/jlu_jszh.m3u8
吉视乡村,http://hdtv.haust.edu.cn/hls/jlu_jsxc.m3u8
吉视影视,http://hdtv.haust.edu.cn/hls/jlu_jsys.m3u8
吉视生活,http://hdtv.haust.edu.cn/hls/jlu_jssh.m3u8
长春市民生活,http://hdtv.haust.edu.cn/hls/jlu_ccsm.m3u8
长春汽车,http://hdtv.haust.edu.cn/hls/jlu_ccqc.m3u8
长春经济,http://hdtv.haust.edu.cn/hls/jlu_ccjj.m3u8
长春娱乐,http://hdtv.haust.edu.cn/hls/jlu_ccyl.m3u8
文物宝库,http://hdtv.haust.edu.cn/hls/hls22.m3u8
武术世界,http://hdtv.haust.edu.cn/hls/hls36.m3u8
梨园频道,http://hdtv.haust.edu.cn/hls/hls42.m3u8
环球奇观,http://hdtv.haust.edu.cn/hls/hls62.m3u8
国学频道,http://hdtv.haust.edu.cn/hls/hls100.m3u8
央广购物,http://hdtv.haust.edu.cn/hls/hls185a582.m3u8
IPTV收视指南,http://hdtv.haust.edu.cn/hls/hls105.m3u8

·环球频道·_1,#genre#
$c_start环球频道$c_end 密码：1
